geneID	A_RC	A_RPKM	B_RC	B_RPKM	C_RC	C_RPKM	D_RC	D_RPKM
NDNF	1510	28.20496	182	2.037069	19	0.5517769	640	4.379157
MIR3617	0	0	0	0	0	0	0	0
KCTD12	2935	25.23562	3129	16.1212	317	4.237665	16481	51.91006
SLC4A4	880	6.134351	45	0.1879682	52	0.5635737	32	0.08171428
SETD5	1636	12.81528	2409	11.30752	370	4.506174	2861	8.209651
BAIAP2-AS1	263	3.190193	786	5.713071	10	0.1885917	1352	6.007585
ZNF283	87	1.81892	75	0.9395967	7	0.2275379	73	0.5590867
ZBTB3	51	0.9196253	64	0.691523	2	0.0560702	61	0.4029328
DBNL	2174	57.62957	2824	44.85764	267	11.0042	5163	50.13603
FNDC4	218	6.996192	702	13.49983	54	2.69439	1535	18.04578
TRAPPC2B	62	4.542159	130	5.706895	45	5.125598	129	3.461962
TMEM63B	664	10.73182	890	8.619483	249	6.256999	3040	17.99869
TBC1D3L	13	0.3353286	96	1.483831	25	1.002602	207	1.955958
MSH2	1383	23.11182	572	5.72788	99	2.572223	721	4.413765
SLC24A5	4	0.1326575	7	0.1391091	0	0	15	0.1822321
LINC02092	0	0	0	0	0	0	0	0
ALG2	807	15.29216	1729	19.63252	39	1.149003	2257	15.66711
ZNF391	38	0.4732507	73	0.5447741	12	0.2323541	50	0.2281076
CHIA	0	0	0	0	0	0	0	0
ZNF549	131	1.720996	157	1.235931	13	0.2655299	119	0.5726874
RPL10L	0	0	0	0	0	0	0	0
TEPSIN	145	3.400036	179	2.515095	36	1.31244	608	5.222532
OR52E4	0	0	0	0	0	0	0	0
ABHD11-AS1	1	0.1133759	0	0	0	0	9	0.3737878
CCHCR1	454	8.230749	506	5.496926	78	2.198566	917	6.089966
FITM2	298	3.414696	526	3.611665	97	1.728101	628	2.636074
MIR6761	0	0	0	0	0	0	0	0
CES3	1	0.01376811	0	0	140	2.996841	22	0.1109581
LINC01119	52	2.304622	53	1.407531	9	0.620155	88	1.4287
SACS	4559	16.15145	945	2.006132	572	3.150644	1900	2.465798
OR2AP1	0	0	0	0	0	0	0	0
BLOC1S5	262	5.04134	475	5.476767	54	1.615474	440	3.101412
IGFALS	0	0	4	0.06242682	0	0	7	0.066786
LARS2	769	9.811799	515	3.937453	97	1.924223	758	3.542856
MIRLET7G	0	0	0	0	0	0	0	0
EHMT2	976	12.3501	1761	13.3526	59	1.160738	2826	13.09951
LOC105378311	0	0	0	0	0	0	0	0
FTLP10	0	0	0	0	0	0	0	0
AKAP1	396	5.351866	435	3.522777	1361	28.5976	717	3.549696
ERICH4	0	0	0	0	1	0.08813573	0	0
RPL23AP53	457	4.23418	288	1.598938	96	1.382884	579	1.965141
FAM134B	93	1.578256	44	0.4474383	3489	92.05704	705	4.38274
CSPP1	228	2.591544	275	1.87302	120	2.120637	417	1.736288
TAS2R20	9	0.2059927	29	0.3977345	3	0.1067559	24	0.2012253
SLC5A9	0	0	0	0	1	0.02606327	5	0.03070432
LINC02029	0	0	3	0.06439721	0	0	5	0.06561331
MPPED1	0	0	0	0	0	0	0	0
LOC101928796	5	0.251297	13	0.3915133	0	0	40	0.7364433
MIEN1	303	11.29966	996	22.25707	75	4.34856	1679	22.93694
CAMK1	426	15.31167	948	20.41771	31	1.732351	2037	26.82044
L3MBTL1	10	0.159319	21	0.2004808	22	0.5449437	62	0.3618439
S100A11	6087	549.5391	8904	481.6885	706	99.0972	24292	803.3792
LINC00648	1	0.0185817	0	0	0	0	1	0.006806869
GAL3ST2	0	0	0	0	0	0	4	0.05422946
MIR3160-1	0	0	0	0	0	0	0	0
RBL2	1397	15.7454	2644	17.85684	724	12.68695	2959	12.21699
RAP2C-AS1	30	0.4701354	12	0.1126857	21	0.5116611	70	0.401848
LOC728739	0	0	0	0	0	0	0	0
LDB3	6	0.05920159	4	0.02364983	33714	517.1945	4	0.01445786
TLDC2	17	0.4574286	35	0.5643237	11	0.4601808	60	0.5914087
DSCR8	0	0	0	0	2	0.3632959	0	0
CLDN8	0	0	0	0	0	0	0	0
FAN1	709	7.775334	681	4.475132	340	5.797132	698	2.804079
VNN2	0	0	0	0	775	33.20489	0	0
SYF2	910	27.46222	1664	30.09078	418	19.61246	3239	35.80694
LINC01622	1	0.02291743	5	0.06866284	0	0	2	0.01679028
DTX2P1-UPK3BP1-PMS2P11	20	0.6090491	65	1.186101	29	1.373036	133	1.483666
MIR325HG	0	0	0	0	0	0	0	0
LOC101928238	1	0.08149966	18	0.8790513	1	0.1267118	14	0.4179707
BHLHE40-AS1	2	0.04448509	13	0.1732662	3	0.103745	29	0.2362895
IL15	24	0.5193877	28	0.3630984	54	1.816919	17	0.1347694
ZGRF1	285	2.267601	60	0.2860612	33	0.4082227	100	0.2914633
TAT	0	0	0	0	0	0	1	0.007125362
ASIC2	0	0	38	0.4539405	0	0	158	1.153848
PPP2R2A	1135	15.45224	894	7.293217	506	10.71045	1041	5.191687
MST1R	3	0.03547527	14	0.09920152	5	0.09192546	11	0.04764958
NECTIN2	913	17.14329	2710	30.49149	253	7.385934	3237	22.26528
EIF1AY	359	13.71226	0	0	0	0	0	0
LOC389705	5	0.2905026	32	1.114079	4	0.3613278	16	0.3405352
LOC442028	3	0.04831241	0	0	0	0	1	0.005899286
TEX101	0	0	0	0	0	0	0	0
MIR3670-4	0	0	0	0	0	0	0	0
GPX6	0	0	0	0	0	0	0	0
FAM238B	0	0	0	0	0	0	1	0.00321832
MYT1L-AS1	0	0	0	0	0	0	0	0
MIR4736	0	0	0	0	0	0	0	0
PNPLA1	0	0	0	0	6	0.211347	3	0.02489813
FLJ46284	0	0	0	0	0	0	0	0
NDUFB11	806	39.50931	1896	55.69146	1594	121.4826	3904	70.10294
PITHD1	805	26.61502	1253	24.82377	337	17.32296	1512	18.31237
LOC102723833	0	0	0	0	0	0	0	0
RAI14	4686	51.097	3584	23.41785	28	0.4746928	1856	7.413669
DYDC2	0	0	0	0	0	0	0	0
RPS12	5289	563.8807	13539	864.9404	2209	366.16	15874	619.9578
LOC105376114	27	1.293944	83	2.383502	114	8.49411	82	1.439552
TRIM67	1	0.006292745	0	0	0	0	12	0.02766199
ELK4	1083	5.209239	1330	3.833393	205	1.533067	1261	2.221892
PRRX2-AS1	0	0	0	0	0	0	1	0.03913272
MIR548H4	0	0	0	0	0	0	0	0
OR51M1	0	0	0	0	0	0	0	0
SH2D2A	0	0	21	0.4430849	4	0.2189794	30	0.3869591
MTMR12	625	6.90355	471	3.117448	79	1.356691	1126	4.556096
LINC01366	0	0	3	0.04479676	0	0	4	0.03651417
EPN2	822	9.451374	1365	9.40463	229	4.093738	3000	12.63591
HS3ST6	0	0	0	0	1	0.07218736	0	0
LINC01882	0	0	0	0	0	0	0	0
LOC105376575	76	1.252115	133	1.313011	8	0.204919	208	1.255325
LOC101927358	0	0	0	0	0	0	0	0
ST6GALNAC1	0	0	2	0.02493924	2	0.06470811	0	0
PHIP	1503	6.733588	829	2.225502	542	3.775272	1286	2.110525
PKM	33793	719.9879	30674	391.6109	15214	503.9684	122238	954.0403
CDK17	1350	17.29896	1139	8.745726	189	3.765386	1058	4.966311
GPSM3	50	1.805615	91	1.969167	247	13.86799	83	1.097982
SFI1	207	2.626773	231	1.756508	23	0.4537759	562	2.612465
KLHL42	854	7.079497	970	4.818392	17	0.2191063	1190	3.613712
LINC00640	0	0	11	0.5244455	0	0	3	0.08743898
LINC01030	0	0	0	0	0	0	0	0
TRIM25	2374	22.16399	2108	11.79298	750	10.88654	3399	11.62467
TTTY8B	0	0	0	0	0	0	0	0
CRABP1	2	0.1389295	0	0	0	0	0	0
ACBD3	2117	31.84513	2224	20.0467	334	7.811421	3114	17.15943
LINC00525	0	0	4	0.108196	0	0	0	0
LOC105372280	0	0	5	0.3798369	0	0	0	0
WSB2	2419	45.01151	2341	26.10207	1093	31.62054	2592	17.66789
HCG4B	9	0.1867083	7	0.08701719	5	0.1612696	13	0.09879308
ULBP2	188	7.160393	80	1.825807	11	0.6513781	256	3.57175
RBKS	20	0.8438517	31	0.7837611	41	2.689561	111	1.71562
WDR25	125	3.368516	290	4.682874	42	1.759703	331	3.267523
FER1L6-AS2	0	0	0	0	0	0	0	0
TMEM223	144	8.241468	327	11.21439	59	5.249955	530	11.11169
HRCT1	8	0.4515939	46	1.555972	4	0.3510585	154	3.184497
EIF5	5119	46.18362	4383	23.69519	4139	58.05769	5383	17.79055
RHO	0	0	0	0	0	0	0	0
POLR1C	335	13.27788	409	9.713888	51	3.142791	380	5.517337
MIR409	0	0	0	0	0	0	0	0
MAGEA10	0	0	0	0	0	0	0	0
SAYSD1	235	1.961446	684	3.42098	34	0.4412136	1156	3.534503
OR5H14	0	0	0	0	0	0	0	0
KLHL31	0	0	0	0	1082	15.70839	0	0
LOC101927018	0	0	0	0	0	0	0	0
FAM106A	13	0.3056327	0	0	1	0.03655256	10	0.08612286
FAM86B1	67	1.473747	270	3.558751	2	0.06839737	263	2.11917
UNG	982	24.51652	1090	16.30647	278	10.7908	1263	11.55082
TAF2	1117	11.93249	821	5.255415	107	1.777146	1258	4.922896
POT1-AS1	0	0	7	0.06860001	3	0.07628216	4	0.02396416
CA10	0	0	0	0	0	0	2	0.01338646
RPS11	7377	612.3912	30010	1492.798	6139	792.3339	36035	1095.811
PRSS54	9	0.2666525	10	0.1775371	0	0	18	0.1953609
PHKA2	212	2.135	271	1.635375	194	3.037563	477	1.759716
EEF1DP3	0	0	0	0	1	0.1450024	3	0.1024937
SLC35A5	857	10.71285	1240	9.288209	49	0.9523178	1361	6.232245
ASL	649	16.89504	499	7.783966	44	1.780855	1126	10.73779
MIR941-1	0	0	0	0	0	0	0	0
OXTR	342	4.206504	89	0.6559505	11	0.2103533	19	0.08560731
SLC38A10	1808	21.43648	7610	54.06618	173	3.18906	10192	44.26664
ZSWIM5	15	0.1378344	0	0	18	0.2571582	59	0.1986005
SNHG7	440	10.92903	2785	41.45149	113	4.363841	1891	17.20611
RNF130	794	18.81558	3597	51.07677	432	15.91631	5259	45.65227
GAS8	210	3.535831	278	2.804807	142	3.717252	779	4.80476
DMRTC2	0	0	0	0	0	0	0	0
LOC102724096	0	0	0	0	0	0	0	0
SCML1	398	7.481058	870	9.799074	204	5.961719	639	4.3999
NEK6	1257	26.10723	2249	27.98986	77	2.486438	2196	16.70782
LINC01311	3	0.142751	14	0.3991827	6	0.443885	22	0.3834798
ZNF529-AS1	21	0.8590102	59	1.446162	4	0.2543902	87	1.303648
RPLP0P2	5	0.07606635	43	0.3919917	1	0.02365288	72	0.4012519
MRGPRG	0	0	0	0	0	0	0	0
CSHL1	0	0	0	0	0	0	0	0
AKR1B1	1326	34.56933	4276	66.79916	1537	62.29923	10183	97.24901
GEN1	529	4.110195	122	0.5680054	42	0.5073615	351	0.9990239
ZNF280B	115	1.27235	38	0.251929	3	0.05160495	54	0.218859
GART	1689	25.87875	1328	12.19264	221	5.264624	1832	10.28256
PEX12	223	4.457239	341	4.084146	31	0.9633501	345	2.526051
NEFM	206	3.37729	0	0	5	0.1274479	76	0.4564327
HLF	3	0.02873376	4	0.02295711	68	1.012609	46	0.1613954
ZNF426	329	2.48391	308	1.393402	46	0.539957	419	1.15882
CCAT1	0	0	0	0	0	0	0	0
LINC00540	1	0.02503584	18	0.2700354	1	0.03892456	2	0.01834232
LCE1E	0	0	0	0	0	0	1	0.01666211
MFSD1	1944	46.43673	2283	32.67813	140	5.199419	3453	30.21509
MRPL23	597	43.14715	929	40.23272	209	23.48473	1018	26.95179
PRRC2A	6106	47.10762	6710	31.02007	1240	14.87365	13649	38.57423
LOC101928211	0	0	0	0	0	0	0	0
SMIM10L2A	4	0.04093647	0	0	0	0	13	0.04873666
TRIO	7432	35.90578	2999	8.682026	699	5.25046	9445	16.71563
SPATA31D1	0	0	0	0	0	0	1	0.004064685
STYK1	20	0.3581087	0	0	3	0.08351559	6	0.03935484
PPP2R1B	729	6.97483	448	2.568443	96	1.428035	898	3.147346
ADGRL4	524	7.764695	92	0.8168961	174	4.008702	867	4.706242
LOC105373300	0	0	0	0	0	0	1	0.03440389
EFEMP2	4274	110.8321	15084	234.387	219	8.829512	24970	237.1984
MIR6758	0	0	0	0	0	0	0	0
TSPAN5	1743	27.51589	1046	9.894725	56	1.374471	3077	17.79408
LOC101928525	5	0.2400482	14	0.4027564	2	0.1492863	3	0.05276085
GPR62	0	0	0	0	2	0.07610808	5	0.04483027
C3orf67	68	1.429487	25	0.3149177	1	0.03268381	106	0.8162799
LINC01411	0	0	1	0.02978147	0	0	0	0
FLJ41278	0	0	0	0	0	0	0	0
MAP1LC3B2	336	21.65697	423	16.33746	677	67.84354	590	13.93068
GNAQ	1632	13.79771	2429	12.30553	372	4.889803	2956	9.154897
SLC16A9	36	0.4842147	0	0	22	0.4600654	384	1.892033
LOC105373378	1	0.09089284	0	0	0	0	2	0.06659195
SLX1B	0	0	0	0	0	0	0	0
OR6C6	0	0	0	0	0	0	0	0
MIR1197	0	0	0	0	0	0	0	0
GREB1	3	0.06854722	3	0.04107483	28	0.9946907	36	0.3013236
PSMB6	1305	82.1396	2428	91.57494	898	87.87794	3710	85.54173
MIR5694	0	0	0	0	0	0	0	0
SNORD114-17	0	0	0	0	0	0	0	0
UQCRB	2260	24.56852	4356	28.37555	3554	60.06887	5123	20.40126
ALG1L2	2	0.1106848	0	0	0	0	0	0
MIR8062	0	0	0	0	0	0	0	0
LOC101927829	0	0	0	0	0	0	0	0
HHIPL2	18	0.3750124	10	0.1248415	1	0.03239176	176	1.343222
LINC01947	0	0	0	0	0	0	0	0
NARFL	306	7.646688	831	12.44339	113	4.390276	852	7.799263
DERL3	5	0.2508268	2	0.06012012	2	0.1559895	29	0.5329224
ITGB4	7	0.06228429	33	0.1759464	35	0.4841835	57	0.1857879
TOR2A	120	5.542819	269	7.445393	7	0.5027001	312	5.279175
C6orf201	4	0.06991757	0	0	5	0.1358807	7	0.0448215
OR4K17	0	0	0	0	0	0	0	0
LOC100132781	0	0	0	0	0	0	0	0
FAM46D	0	0	0	0	0	0	0	0
AOC4P	0	0	0	0	0	0	0	0
ATF3	62	1.620302	55	0.861297	8150	331.149	14228	136.2104
PLXNA2	334	1.565266	353	0.9912938	332	2.41903	1055	1.811158
IQCE	657	14.28743	720	9.38225	75	2.535779	2076	16.53781
ABT1	417	9.881735	842	11.95625	78	2.873778	816	7.083523
MACROD1	230	9.812378	496	12.67985	1863	123.5722	558	8.720525
PINX1	264	9.482565	243	5.230149	30	1.675346	300	3.947346
LINC00889	0	0	0	0	8	0.2293711	4	0.02702149
DNTT	0	0	0	0	0	0	0	0
ZNF680	140	2.461557	238	2.507522	88	2.405614	156	1.004774
PIR-FIGF	0	0	0	0	3	0.0968742	0	0
MIR3655	0	0	0	0	0	0	0	0
LINC01659	0	0	0	0	0	0	0	0
LOC101927948	0	0	0	0	0	0	0	0
TP53TG3D	0	0	5	0.1006711	0	0	8	0.09846929
A1CF	0	0	0	0	0	0	0	0
FAM189A2	0	0	0	0	564	19.24858	2	0.01608238
LOC105369438	23	1.188262	25	0.7739453	2	0.1606482	52	0.9841238
PLEC	27793	97.70232	12434	26.19185	11965	65.39486	63347	81.57509
RIPK2	516	10.70461	632	7.85641	86	2.773838	1393	10.58606
ZBTB26	71	1.914279	52	0.84011	14	0.5868625	114	1.125936
RBM5-AS1	40	1.54767	11	0.2550334	18	1.08281	77	1.091368
SOD1	2519	139.9853	4020	133.8648	1057	91.32523	8559	174.2366
PTPRD-AS2	0	0	0	0	0	0	0	0
LOC255187	0	0	0	0	1	0.1052732	3	0.07441145
VASN	5456	104.2722	15604	178.6964	108	3.20907	19514	136.6162
LOC101929237	1	0.01378226	0	0	3	0.06428404	0	0
SNORD88A	0	0	0	0	0	0	0	0
C11orf49	391	17.10283	720	18.87164	36	2.448246	1478	23.68251
COX6C	997	58.05201	1271	44.3459	1698	153.7168	2424	51.70311
CCDC96	28	0.6974221	54	0.8059671	4	0.1549027	98	0.8941817
DPY19L2	18	0.23793	5	0.03960341	12	0.2466149	5	0.02421078
MIR6073	0	0	0	0	0	0	0	0
MIR6089	0	0	0	0	0	0	0	0
SLITRK2	0	0	0	0	0	0	3	0.0150649
TTTY7B	0	0	0	0	0	0	0	0
PPARA	547	2.919081	767	2.452676	450	3.733643	1351	2.641047
MRPL21	337	25.96584	445	20.54558	268	32.10471	602	16.99147
ENTPD8	0	0	0	0	0	0	0	0
CCT7	5122	163.9859	5314	101.947	1697	84.47149	8352	97.95338
TMLHE	275	3.724082	296	2.401951	373	7.853383	437	2.167854
ANKRD44	129	4.223354	369	7.239025	122	6.209964	143	1.715007
LINC00923	1	0.03535055	0	0	2	0.1099227	4	0.05179861
OR8H3	0	0	0	0	0	0	0	0
LINC02135	0	0	0	0	0	0	0	0
TBX6	1	0.02975959	35	0.6241383	2	0.09253762	61	0.6649956
ERI1	859	9.981668	870	6.057803	42	0.7587885	1169	4.97607
TBC1D3P1-DHX40P1	1	0.02795974	3	0.05026206	0	0	2	0.02048449
NRADDP	2	0.1059818	0	0	0	0	6	0.1164701
ZNF319	225	2.85857	539	4.103373	93	1.837007	548	2.550404
LOC441052	0	0	0	0	7	0.3970305	0	0
LOC101928132	0	0	0	0	0	0	0	0
BCAS4	186	8.703822	142	3.981725	4	0.2910171	305	5.228281
CXCL14	93	2.52777	152	2.475621	572	24.17197	5906	58.80444
LIN9	276	4.42481	88	0.8453842	19	0.4735879	104	0.6107746
C10orf91	0	0	0	0	0	0	0	0
CUZD1	22	0.5176784	21	0.2961028	0	0	7	0.06033891
HEPH	967	11.66901	2863	20.70212	8	0.1500925	3673	16.23643
PLCB1-IT1	0	0	0	0	0	0	0	0
EXOC6	37	0.5393288	63	0.5502732	377	8.543871	52	0.2776625
FBXO17	553	12.74414	1634	22.56437	20	0.7165999	1274	10.75516
INO80B-WBP1	1	0.02539147	1	0.01521506	0	0	0	0
FAM45A	1076	21.41886	2193	26.15825	126	3.899564	2214	16.14447
AQP7P1	0	0	0	0	33	0.8652267	25	0.1544389
LOC105375972	0	0	0	0	0	0	0	0
B3GAT1	1	0.01521759	0	0	1	0.02365959	0	0
GPR158-AS1	0	0	0	0	0	0	0	0
CELF1	1899	21.91462	858	5.933107	817	14.6586	2479	10.47967
TPTE2P3	0	0	0	0	0	0	0	0
HKR1	191	3.535628	535	5.934346	77	2.21608	818	5.546877
RAE1	722	21.36784	756	13.40699	49	2.25466	781	8.467136
LINC00161	1	0.06163997	0	0	0	0	0	0
HAGLR	192	2.636707	296	2.435781	3	0.06405357	108	0.5433084
PPP3CB	1497	22.78073	2582	23.54442	4000	94.63836	3297	18.37921
IL27	0	0	0	0	2	0.1597249	0	0
RHPN2	14	0.2126239	32	0.2912191	4	0.09445075	37	0.2058485
TUSC5	0	0	0	0	4	0.09274349	0	0
CCL19	0	0	0	0	0	0	0	0
SNORA31	0	0	0	0	0	0	0	0
C16orf96	1	0.01565288	0	0	0	0	3	0.01720195
DOCK7	3090	23.05325	2221	9.929059	75	0.869954	3485	9.524418
MBL2	0	0	0	0	0	0	0	0
FOCAD	870	7.653428	745	3.927163	257	3.515048	1531	4.933714
STX2	1508	24.21958	1051	10.11472	63	1.57314	1911	11.24315
WDR92	320	7.526565	294	4.143621	65	2.376959	487	4.196023
ING4	199	7.385279	1088	24.19517	67	3.865895	1107	15.04955
CELA2B	0	0	0	0	0	0	0	0
SYT14P1	0	0	0	0	0	0	0	0
SMPD3	9	0.09160011	14	0.08538222	20	0.316479	38	0.1416769
MRPL30	720	8.512187	627	4.441832	332	6.102505	720	3.118194
CACFD1	131	2.550874	458	5.344033	50	1.513733	1098	7.83217
WIZ	1581	20.34163	2987	23.029	174	3.480685	6298	29.68374
NRM	373	11.3976	328	6.005709	18	0.8551425	693	7.757108
MIR6764	0	0	0	0	0	0	0	0
GLB1L	172	3.403618	256	3.035556	6	0.1845972	871	6.313826
TGIF2	203	3.194318	563	5.308556	28	0.6850173	121	0.6974764
NOTUM	0	0	1	0.01449446	33	1.241056	76	0.6734287
PTPRJ	467	3.190687	148	0.6059195	144	1.529647	199	0.4980609
KRTAP10-8	0	0	0	0	0	0	0	0
NUCB1-AS1	0	0	0	0	0	0	0	0
LOC339874	0	0	0	0	4	0.1686075	0	0
INHBC	0	0	0	0	0	0	3	0.01785334
TOR1AIP1	1740	23.01692	3463	27.44962	1164	23.93935	4760	23.06572
MIR6845	0	0	0	0	0	0	0	0
DSP	1068	7.160069	1476	5.929502	6	0.06254011	357	0.8767509
RNF222	0	0	0	0	0	0	2	0.0128145
SEC14L5	0	0	135	0.6719514	33	0.4261805	229	0.6968121
SNORD10	0	0	0	0	0	0	0	0
C5orf67	0	0	0	0	2	0.1777748	0	0
FGF13-AS1	0	0	3	0.1157294	2	0.2001834	1	0.02358298
TMEM179B	383	19.69229	1575	48.52481	50	3.996951	2803	52.79375
C11orf97	0	0	0	0	0	0	0	0
LOC101929592	0	0	0	0	319	58.32691	0	0
REEP1	1	0.01391819	9	0.07506043	165	3.570492	33	0.1682514
ITIH4	8	0.1306775	10	0.09788062	2515	63.87196	166	0.9933012
CRYGB	0	0	0	0	0	0	0	0
SNTB2	1482	8.133751	2275	7.481867	157	1.339688	2885	5.800301
PAMR1	2678	51.21701	5046	57.82782	8	0.2378785	5294	37.08939
PLCH1	1	0.008671859	38	0.1974612	1	0.0134826	3	0.009530057
LOC101927318	0	0	0	0	0	0	0	0
MIR3686	0	0	0	0	0	0	0	0
EPHA2	359	4.913735	783	6.42192	121	2.574922	2039	10.22343
RNPEPL1	509	9.04441	2440	25.97994	451	12.45949	2937	19.11738
LOC105377651	0	0	0	0	0	0	0	0
RING1	692	21.35197	1896	35.0555	265	12.71274	3741	42.28455
PIP	0	0	0	0	0	0	0	0
COX8A	1750	185.1023	1984	125.7481	2048	336.7946	3977	154.096
MPV17L2	222	8.766675	320	7.572125	37	2.271669	676	9.778914
OSGEP	362	11.9464	415	8.206582	88	4.515152	471	5.693919
SECISBP2L	1492	11.14983	1343	6.013969	345	4.008481	1899	5.198598
TRIM28	4672	84.67195	6510	70.69743	830	23.38709	7648	50.77462
KCNJ9	0	0	0	0	0	0	0	0
LINC01606	0	0	0	0	1	0.02963967	0	0
MYOZ1	2	0.06775335	3	0.06089869	30705	1617.228	4	0.04963898
IGDCC3	0	0	0	0	1	0.01861496	0	0
CARTPT	0	0	0	0	0	0	0	0
POU2F3	0	0	3	0.03199556	1	0.02767222	12	0.07823946
FOXD2	8	0.09176774	0	0	1	0.01783452	27	0.1134556
C4orf3	1889	35.68192	4190	47.42597	668	19.61798	4433	30.6744
MIR4305	0	0	0	0	0	0	0	0
FOXO3B	176	1.300222	130	0.5754852	12	0.1378312	150	0.4059366
KIAA1683	1	0.01381421	5	0.04138873	19	0.4080761	164	0.829912
SPATA46	0	0	0	0	0	0	0	0
MCOLN2	5	0.08506785	8	0.0815589	4	0.1058076	11	0.06855675
TNNC2	7	0.5512297	19	0.8965491	63672	7795.509	65	1.875038
LINC01485	0	0	0	0	0	0	0	0
PPP1R3G	29	0.895839	56	1.036587	4	0.1921115	145	1.640824
NFATC3	638	5.40333	841	4.267983	532	7.005092	1001	3.105538
RPS20	5397	344.9627	15671	600.2087	3395	337.3813	20911	489.6171
CASKIN2	382	4.084017	833	5.336482	144	2.393581	1152	4.511684
KCND2	47	0.4726155	1123	6.766682	8	0.1250724	413	1.521326
PDCD1	0	0	0	0	1	0.03947746	0	0
ANKRD31	10	0.08884489	0	0	1	0.01381319	9	0.02929119
CDK11B	1125	19.88468	2088	22.11477	660	18.13725	3378	21.87196
MYLK3	2	0.0149399	0	0	471	5.47016	6	0.01641841
SP4	142	16.99777	119	8.535648	114	21.21632	159	6.972087
TSPAN17	1091	22.60696	1140	14.15494	260	8.3763	1983	15.05228
ENOX2	465	5.846765	437	3.292532	56	1.094743	751	3.459112
LINC00504	259	2.973525	111	0.763626	251	4.480299	990	4.1636
CLASP1	1628	11.03861	1376	5.590678	1305	13.75726	2754	6.840472
GBA2	533	7.915556	877	7.804403	350	8.081346	1364	7.420456
SUN5	0	0	0	0	0	0	0	0
MYL9	3855	172.7078	6898	185.1811	146	10.16955	8176	134.1808
BMS1P22	0	0	0	0	0	0	0	0
ZFP90	538	6.075217	776	5.25082	59	1.035841	1121	4.637107
LINC00410	0	0	0	0	0	0	0	0
SPATA22	0	0	0	0	2	0.1183483	1	0.01394225
LINC02224	0	0	0	0	14	1.061154	0	0
SERPING1	1897	51.74466	22043	360.2921	679	28.79582	24942	249.2249
LOC101927342	0	0	0	0	0	0	0	0
ZBTB43	358	3.214733	308	1.65729	1495	20.87202	1038	3.414454
OXA1L	1467	45.76526	3438	64.26842	1124	54.5172	5496	62.80794
GID4	414	5.246098	637	4.836836	237	4.669236	1250	5.802405
F12	6	0.1568799	1	0.01566758	5	0.2032579	4	0.03831229
SNORD115-42	0	0	0	0	0	0	0	0
FDPS	1363	54.62877	1867	44.83899	223	13.89607	7823	114.8579
SNORA53	0	0	1	0.1285368	1	0.3335056	4	0.314314
C12orf75	11343	445.3064	6459	151.9435	2402	146.6106	5634	81.02328
MIGA1	831	6.955494	355	1.780497	228	2.967039	580	1.778349
PRPF38B	939	13.41741	1377	11.79025	296	6.575916	1833	9.594617
LOC101060498	0	0	0	0	0	0	0	0
CCDC66	209	3.595764	269	2.773212	53	1.417693	380	2.394917
RXRA	1672	14.96145	3832	20.54702	1702	23.67873	4268	13.9902
SKIV2L2	1869	23.84121	2614	19.98069	638	12.65322	2431	11.35968
JUNB	1949	57.55429	14617	258.6485	15145	695.3389	107334	1161.088
UHRF1BP1L	1245	12.90151	757	4.700598	289	4.656189	1936	7.349177
LOC100499489	101	2.162197	179	2.296217	11	0.3661239	283	2.219333
LINC01671	0	0	0	0	0	0	0	0
MIR1-1	0	0	0	0	0	0	0	0
BVES	487	4.692945	689	3.978521	741	11.10187	837	2.954636
MIR122	0	0	0	0	0	0	0	0
ATP12A	0	0	0	0	0	0	5	0.02630507
C2CD3	450	3.031664	500	2.01848	89	0.9322236	795	1.961995
C1orf210	0	0	0	0	0	0	0	0
RAB15	360	5.6932	442	4.188534	551	13.54774	824	4.773568
ACRV1	1	0.04563981	0	0	0	0	1	0.01671883
GLYCTK-AS1	2	0.09294069	0	0	0	0	3	0.05106921
STK17B	944	9.539039	3560	21.55602	708	11.12314	1148	4.249487
ZNF362	383	6.612703	968	10.01478	136	3.650737	1566	9.904533
MIR548AK	0	0	0	0	0	0	0	0
IGFL4	0	0	0	0	0	0	0	0
SGK2	1	0.02809155	9	0.1514971	1	0.04367543	12	0.1234864
IFNE	15	0.545727	3	0.06540205	0	0	58	0.7729906
TMEM65	1283	15.97473	873	6.513388	243	4.704078	1638	7.471069
PGK2	0	0	0	0	0	0	0	0
PDE6D	368	18.9574	766	23.64534	36	2.883334	1054	19.88995
LINC02218	0	0	0	0	0	0	0	0
OSR1	777	22	1398	23.71891	24	1.056512	4244	44.01889
MIR6894	0	0	0	0	0	0	0	0
MRPL49	909	24.99833	1840	30.32151	152	6.499083	2078	20.93412
NDRG4	337	5.702816	63	0.6388309	15	0.39465	1076	6.670122
ONECUT3	0	0	0	0	0	0	0	0
FHOD1	575	8.000881	1314	10.95598	1437	31.08767	3669	18.70164
GUSBP11	87	1.365787	167	1.570964	87	2.123462	413	2.375067
ZBTB20-AS5	0	0	0	0	0	0	0	0
RPS6	16244	1050.8	38592	1495.927	5097	512.6291	42067	996.8521
TBL1XR1	1682	11.08928	3866	15.27303	631	6.467975	2705	6.532912
KIAA0895L	182	2.87061	65	0.6143304	45	1.103511	1052	6.078278
MIR4433A	0	0	0	0	0	0	0	0
LINC01986	0	0	0	0	0	0	0	0
RBPJL	0	0	0	0	0	0	0	0
